Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
0.9938596602064987,No,-1.57295494949763,-0.6407266473844129,2,4,-1.6184592256604493,2,5,2,2.6105273140696017,-0.6137567976798411,2,-0.3305890744344257,3,3,0.0,1,1.8925370579626022,-0.6201892226844657,3,0.651787937874638,-0.063295899399149,-0.6791456840737199,1.086895217551534,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11784484953130571,No,1.097038152736493,0.59321567104227,3,3,0.6942470390940585,3,2,2,0.7269040664532279,-0.27519368393490273,0,-1.1505541015749308,3,4,0.0,1,-0.16451140099023315,0.1557070814399298,3,0.32522751910309133,1.0410954610370433,1.4938670923934996,0.8065414765793012,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7581699611438873,No,0.8317742140744212,-0.3939381836990763,3,1,-0.8803614815898617,2,2,4,-0.3985953517784621,1.309545905350247,0,-0.8772324258614291,3,1,0.0,1,-0.16451140099023315,2.4833959938131165,3,0.32522751910309133,-0.6154915796172451,1.1834366957553253,0.8065414765793012,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3201625558062908,No,0.0657316248540461,-0.7641208792270812,2,3,1.0878991692650386,3,1,4,-0.5877013518211663,-1.6963436242374421,0,1.036019304133083,3,3,0.0,1,-0.9359045730975464,-1.3960855268088614,1,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.3201625558062908,No,0.811941396230528,-0.7641208792270812,3,4,0.005355811294843447,3,2,2,-0.22733755848136145,0.7053604234118949,1,-0.8772324258614291,3,3,0.0,1,-0.03594587230568093,-0.6201892226844657,3,0.651787937874638,1.0410954610370433,1.4938670923934996,1.3672489585237668,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.10115885313749257,No,-1.2432343528429055,0.7166099028849382,4,4,1.0878991692650386,1,2,4,-0.2330744820781626,-0.5448917392593264,1,2.4026276827005915,4,1,0.0,1,0.4783162424325279,0.9316033855643254,2,1.3049087754177313,2.1454868214732357,2.7355886789461965,1.9279564404682326,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.2106607044718917,No,0.8516070319183144,2.0739464531542895,4,3,-1.7168722582031943,3,3,4,0.49593977201904876,0.3273053067768245,1,0.21605427699257776,3,3,0.0,0,-0.2930769296747854,-0.6201892226844657,3,0.32522751910309133,-1.1676872598353414,-0.3687152874355457,0.8065414765793012,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.2106607044718917,No,1.173890321881579,0.8400041347276065,3,4,0.3005949089230785,3,3,3,0.2399029966803313,-0.002544268963885486,4,-0.8772324258614291,3,3,0.0,0,-0.16451140099023315,-0.6201892226844657,3,0.16194730971731802,0.7649976209279952,-0.6791456840737199,-1.1559347102263289,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.33684855220010396,No,-0.47471266139204377,-0.270543951856408,4,2,1.0878991692650386,3,5,2,2.832355026479246,-1.400364413964781,1,-0.3305890744344257,3,2,0.0,0,1.2497094145398413,0.1557070814399298,2,2.284590031732371,1.0410954610370433,3.0460190755843706,1.086895217551534,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.4151810691502822,No,1.3647811936290513,-0.7641208792270812,2,1,-1.6184592256604493,3,2,3,-0.3195532933336464,0.4505597072559906,0,1.5826626555600865,4,1,0.0,1,-0.9359045730975464,-0.6201892226844657,2,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.5952272282818631,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.7603726195472926,No,1.4218005449302442,-0.8875151110697495,2,3,-1.0279810304039791,3,4,3,1.7739988621953025,-0.05271738295597474,6,-0.6039107501479274,3,3,0.0,1,1.3782749432243935,0.1557070814399298,4,1.6314691941892778,2.4215846615822834,3.977310265498893,-0.5952272282818631,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5391662584750891,No,0.43263875496607046,-0.8875151110697495,3,4,-1.0279810304039791,3,2,2,-0.21947584836722656,1.5747466507370045,0,-0.6039107501479274,3,3,0.0,2,-0.16451140099023315,0.9316033855643254,2,0.32522751910309133,0.21280194070989908,-0.3687152874355457,0.5261877356070683,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9771736638126857,Yes,-1.2729835796087454,-0.8875151110697495,2,3,-1.3724266443035866,2,1,1,-0.8375762462596159,-1.258980232799398,7,-1.1505541015749308,3,3,0.0,0,-0.42164245835933756,-0.6201892226844657,2,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.979376322216091,No,1.0573725170487065,-0.6407266473844129,4,4,-1.7660787744745667,3,2,3,-0.5243827136046204,0.25717537993634126,0,0.21605427699257776,3,2,0.0,0,-0.9359045730975464,-0.6201892226844657,3,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.7581699611438873,No,-1.203568717155119,-0.8875151110697495,3,3,-1.1263940629467242,1,2,4,-0.08752660564080036,1.4728544724617532,2,1.3093409798465847,4,3,0.0,0,-0.03594587230568093,-0.6201892226844657,3,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.5952272282818631,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1961773664814839,Yes,0.20951955422227186,-0.5173324155417446,2,3,1.0878991692650386,2,1,3,-0.8790095833476241,0.9254475284864376,1,-0.3305890744344257,3,1,0.0,1,-0.42164245835933756,-0.6201892226844657,3,0.16194730971731802,0.7649976209279952,-0.3687152874355457,0.8065414765793012,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-1.5246829204846812,Yes,1.0920799482755195,-0.3939381836990763,3,3,-0.14226373751927407,4,1,1,-1.0415557519236565,-1.527413419703853,1,1.5826626555600865,4,3,0.0,2,-1.3216011591512031,-0.6201892226844657,3,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.5413689168784945,No,0.9086263832195074,-0.270543951856408,4,2,-1.5692527093890767,2,2,3,-0.07881498091973198,-0.04639304085613156,2,0.4893759527060795,3,3,0.0,0,-0.16451140099023315,-0.6201892226844657,3,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5558522548689022,No,0.32107915459417113,-1.0109093429124179,2,4,-1.1263940629467242,2,2,4,-0.09368848654106826,-1.4422456127592982,9,-0.6039107501479274,3,4,0.0,1,-0.42164245835933756,0.9316033855643254,3,-0.4911735278257753,-0.33939373950819707,-0.6791456840737199,-0.5952272282818631,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.2106607044718917,No,1.3399901713241846,2.197340684996958,1,3,-0.6343289002329991,2,1,1,-0.8380012035630827,0.49735983879483014,1,-1.1505541015749308,3,4,0.0,0,-0.678773515728442,0.1557070814399298,2,-0.16461310905422863,0.21280194070989908,-0.3687152874355457,-0.8755809692540959,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.2106607044718917,No,-0.4548798435481506,-1.0109093429124179,3,2,0.9402796204509211,3,2,3,-0.37947227312245835,0.6107763737853512,9,-1.1505541015749308,3,3,0.0,0,0.4783162424325279,-0.6201892226844657,3,0.651787937874638,1.3171933011460915,1.1834366957553253,1.3672489585237668,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.8531884744878788,Yes,1.387093113703431,0.09963874367159682,1,4,-1.6676657419318217,3,1,3,-1.1673431137498147,1.7828877762896211,1,-1.1505541015749308,3,4,0.0,0,-1.3216011591512031,1.707499689688721,3,-0.9810141559830953,-1.1676872598353414,-0.3687152874355457,-0.8755809692540959,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.9771736638126857,No,-0.16482488258121242,2.0739464531542895,3,3,-0.8803614815898617,2,2,1,-0.3779849225603247,1.3940110076170416,1,-1.1505541015749308,3,3,0.0,1,-0.8073390444129942,-2.171981830933257,3,-0.32789331844000197,-0.33939373950819707,-0.6791456840737199,-0.0345197463373974,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8676718124782865,No,0.34587017689903765,0.7166099028849382,1,2,0.15297536010896096,1,1,4,-0.9210803563908325,1.7736120745431845,0,0.7626976284195812,3,1,0.0,1,-0.678773515728442,-0.6201892226844657,2,-0.32789331844000197,-0.063295899399149,-0.3687152874355457,-0.3148734873096303,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.6653541062033014,No,0.44503426611850366,0.3464272073569334,3,1,-0.3390898026047641,2,4,2,1.6643598779008808,-1.4009265777069893,1,-1.1505541015749308,3,3,0.0,1,1.76397152927805,0.1557070814399298,3,2.9377108692754645,1.5932911412551394,0.2521455058408027,1.3672489585237668,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33684855220010396,No,0.2467060876795716,2.0739464531542895,2,3,1.2847252343505287,2,2,4,-0.4421534753838041,0.9683125138298192,3,-0.6039107501479274,3,4,0.0,1,0.6068817711170802,0.1557070814399298,1,-0.9810141559830953,-0.8915894197262932,-0.6791456840737199,-1.1559347102263289,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.8676718124782865,No,1.4837781006924105,-0.3939381836990763,1,2,-0.5851223839616266,3,1,4,-0.7164634147715919,1.6905523816319108,1,-0.6039107501479274,3,1,0.0,1,-0.16451140099023315,1.707499689688721,3,0.48850772848886465,1.0410954610370433,-0.6791456840737199,1.086895217551534,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9938596602064987,No,1.280491717792505,-0.7641208792270812,3,1,-1.0279810304039791,4,4,1,1.4282960958251005,-0.9239306424432613,2,-0.8772324258614291,3,4,0.0,1,1.76397152927805,1.707499689688721,3,1.9580296129608246,3.5259760220184755,-0.058284890797371494,1.086895217551534,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7748559575377005,Yes,-0.9259092673406143,-1.0109093429124179,2,3,1.6291708482501361,3,1,2,-0.8841090709892252,-0.4526968855371681,1,-0.8772324258614291,3,3,0.0,3,-0.678773515728442,-0.6201892226844657,2,-0.32789331844000197,-0.33939373950819707,-0.058284890797371494,-0.3148734873096303,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.103361511540898,No,-1.09944642347468,-0.8875151110697495,4,1,0.7926600716368035,3,4,3,2.2663118982615336,1.7412876593662083,3,1.036019304133083,3,2,0.0,2,1.8925370579626022,-0.6201892226844657,4,2.1213098223465976,3.5259760220184755,0.8730062991171511,0.5261877356070683,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.5391662584750891,No,-0.9234301651101275,1.827157989468953,4,1,0.6942470390940585,3,2,4,-0.2536849112963,0.9603016805033512,1,-0.057267398720923963,3,4,0.0,2,-0.16451140099023315,-0.6201892226844657,3,0.48850772848886465,1.0410954610370433,0.5625759024789769,0.8065414765793012,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.11784484953130571,No,-1.0920091167832198,-1.0109093429124179,1,3,-1.1263940629467242,3,1,1,-0.8252524844590802,0.03483961989296533,3,0.4893759527060795,3,4,0.0,0,-0.42164245835933756,0.1557070814399298,2,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.5413689168784945,No,-0.08053540674466629,-0.5173324155417446,3,3,0.8910731041795485,3,4,2,1.5984914958635343,0.46025703180908345,1,-1.1505541015749308,3,2,0.0,1,2.7924957587544674,-0.6201892226844657,3,4.243952544361651,1.3171933011460915,-0.6791456840737199,1.6476026994959998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.3078818762192883,No,-1.0225942543295936,-1.0109093429124179,4,4,-1.6676657419318217,1,2,3,-0.17910490453788522,0.3854892540953818,2,-0.6039107501479274,3,4,0.0,1,0.09261965637887129,-0.6201892226844657,3,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.5952272282818631,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2106607044718917,No,-1.5060191892744905,-1.0109093429124179,3,1,0.6942470390940585,3,2,3,-0.349300304576319,-1.070233756352967,1,0.21605427699257776,3,4,0.0,0,-0.8073390444129942,0.1557070814399298,3,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.3148734873096303,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8843578088720997,No,1.600295905525283,2.4441291486822943,3,2,-0.5359158676902541,3,3,4,0.6113156799102717,0.05718562864574458,4,0.7626976284195812,3,4,0.0,2,-0.16451140099023315,0.9316033855643254,4,-0.6544537372115486,-0.8915894197262932,-0.3687152874355457,-0.5952272282818631,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.08887817355049,No,0.07316893154550606,-0.02375548817107146,3,3,0.743453555365431,3,4,4,0.9774163968468776,0.8582689612925478,7,-1.1505541015749308,3,3,0.0,0,2.406799172700811,-1.3960855268088614,2,0.48850772848886465,0.7649976209279952,-0.3687152874355457,-0.8755809692540959,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.008342998196906572,No,-1.6820354476390427,-0.7641208792270812,3,4,-1.5200461931177043,3,2,2,-0.5090842506798174,-0.06536606715566111,3,-0.057267398720923963,3,1,0.0,0,-0.42164245835933756,0.1557070814399298,2,-0.4911735278257753,-0.33939373950819707,-0.6791456840737199,-0.8755809692540959,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.008342998196906572,No,1.1788485263425523,-1.0109093429124179,4,3,-1.7168722582031943,1,2,4,0.6421250844116111,-0.9326441804474896,1,-0.3305890744344257,3,3,0.0,2,-0.678773515728442,-0.6201892226844657,2,-0.16461310905422863,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
